lat,long,cpu_min,cpu_max,cpu_avg,disk_min,disk_max,disk_avg,temp_min,temp_max,temp_avg
37.0833,-8.25,0.5185,0.012,0.7921,0.8636,0.272,0.1793,90.9,80.02,81.44
44.41667,126.95,0.5331,0.5603,0.464,0.2938,0.9225,0.2534,48.12,81.57,78.63
10.7,-12.25,0.6228,0.3924,0.7093,0.6827,0.8981,0.1642,60.47,3.52,90.23
23.25838,116.17542,0.5037,0.9543,0.1411,0.0779,0.6902,0.4354,9.33,2.5,68.57
13.83333,-88.98333,0.2878,0.063,0.6657,0.8579,0.2385,0.52,34.99,78.9,85.31
17.6829,120.7324,0.4357,0.59,0.6737,0.3959,0.8422,0.8256,18.18,48.72,38.99
50.24779,12.89581,0.5836,0.4154,0.9662,0.9251,0.9182,0.461,81.36,61.26,91.41
24.88373,121.29043,0.0295,0.6857,0.1514,0.0865,0.131,0.7318,0.66,21.67,73.49
26.04949,32.24142,0.2302,0.3994,0.7947,0.6159,0.2577,0.7574,85.61,33.36,65.05
30.62421,120.71561,0.7886,0.4664,0.6467,0.9807,0.8972,0.2397,27.61,6.25,72.96
57.73598,47.01265,0.9662,0.967,0.7043,0.0059,0.0312,0.0203,51.19,18.71,40.26
-8.3828,124.1307,0.0093,0.6092,0.4462,0.3577,0.1819,0.4794,81.79,36.14,42.99
-7.59806,109.05611,0.7176,0.2652,0.9048,0.0006,0.3568,0.0381,87.2,91.62,67.59
55.19489,36.59513,0.2195,0.6301,0.614,0.3842,0.316,0.9243,92.11,27.16,29.42
-6.8512,111.3638,0.4134,0.5094,0.4133,0.6409,0.9849,0.6414,12.63,61.11,46.93
-8.7068,116.3396,0.333,0.7785,0.4283,0.1505,0.2086,0.9923,76.53,34.81,72.78
58.7097,13.8237,0.459,0.4402,0.1551,0.2551,0.3458,0.3187,63.27,87.37,90.08
56.55,36.43333,0.3626,0.5453,0.7078,0.1758,0.0985,0.4479,52.57,6.26,24.68
30.65422,107.96832,0.9183,0.413,0.6238,0.6642,0.8811,0.243,84.58,53.51,61.39
6.22167,125.06398,0.0665,0.3215,0.9629,0.9686,0.1635,0.095,30.5,28.04,9.65
25.37786,119.07242,0.644,0.3892,0.474,0.9628,0.002,0.2656,72.04,86.85,92.65
-7.7863,114.2203,0.5299,0.9142,0.8827,0.5359,0.5201,0.5135,71.87,8.94,81.31
25.64534,57.77552,0.3067,0.9312,0.6991,0.6553,0.181,0.6589,1.16,76.56,53.99
12.4904,11.4944,0.7182,0.9126,0.2619,0.9118,0.3065,0.6749,14.96,8.5,67.08
-6.7996,111.4646,0.9442,0.8058,0.8204,0.1814,0.819,0.3098,51.07,52.03,7.76
-7.25972,-34.9075,0.398,0.8373,0.15,0.6796,0.325,0.8477,51.41,79.51,96.7
13.65,123.48333,0.6566,0.7812,0.9324,0.9486,0.2811,0.7032,44.43,8.85,98.76
18.53917,-72.335,0.457,0.3676,0.4473,0.8729,0.5122,0.1902,66.37,63.38,61.31
54.95,49.06667,0.3748,0.3737,0.825,0.3281,0.3772,0.6466,11.48,55.92,23.45
16.52314,100.14464,0.2012,0.6792,0.882,0.9688,0.7634,0.0838,6.45,37.33,56.63
-7.0006,111.4969,0.5118,0.1476,0.0464,0.0619,0.7053,0.0955,55.96,39.66,79.1
-6.2607,106.0028,0.3229,0.9604,0.226,0.4286,0.5141,0.4552,14.85,0.89,68.05
46.18869,90.80581,0.9863,0.4384,0.7154,0.4685,0.8612,0.7642,47.69,87.38,56.39
53.6967,54.2642,0.6973,0.079,0.0282,0.7711,0.4665,0.1507,23.48,37.38,21.9
29.99902,113.46637,0.4295,0.06,0.7993,0.8491,0.5912,0.8505,47.76,23.42,82.57
54.61935,17.3723,0.3777,0.7286,0.4073,0.9368,0.556,0.6399,36.12,66.53,68.5
5.98111,121.21472,0.5616,0.6039,0.6378,0.7726,0.5917,0.1756,45.16,55.07,95.94
59.8842,12.304,0.9989,0.4199,0.3388,0.2467,0.9102,0.1114,2.51,66.33,98.74
22.6708,107.88912,0.9832,0.4713,0.9997,0.7911,0.7197,0.045,7.72,31.04,22.84
11.77644,102.88567,0.7266,0.8133,0.0117,0.714,0.1414,0.7877,46.65,41.26,9.52
51.78651,16.66761,0.9647,0.2283,0.7544,0.135,0.8674,0.6188,81.9,76.01,37.65
8.88333,-79.63333,0.079,0.2205,0.8109,0.1942,0.7684,0.2355,70.94,59.27,13.82
12.68095,101.25798,0.5689,0.3123,0.7024,0.5229,0.6101,0.508,39.18,50.6,81.89
7.22889,124.31056,0.554,0.2107,0.5093,0.6496,0.1432,0.4036,72.48,82.46,40.44
35.70222,139.47556,0.2881,0.0156,0.5793,0.7959,0.7533,0.2161,12.68,0.35,0.64
48.44694,31.07611,0.177,0.0567,0.3445,0.263,0.6908,0.4858,19,22.73,65.73
-13.53056,-39.97083,0.5212,0.2168,0.8642,0.9818,0.5838,0.3097,38.3,43.66,33.39
37.47642,138.99513,0.4034,0.0066,0.1415,0.7944,0.8045,0.1704,78.42,46.13,73.82
7.86111,125.75389,0.2879,0.3947,0.7675,0.3476,0.8049,0.3358,69.88,45.32,77.7
-7.2715,107.8031,0.913,0.2113,0.7863,0.3925,0.5623,0.5245,90.68,43.19,96.83
36.46092,107.98311,0.4649,0.9804,0.0807,0.5801,0.1715,0.6563,10.2,28.82,76.33
59.4439,18.0687,0.7421,0.1668,0.5359,0.7011,0.8064,0.1245,1.64,13.78,33.97
28.35436,121.14002,0.7612,0.5406,0.8353,0.0322,0.7138,0.2927,8.97,93.22,24.76
47.5,19.0833,0.1403,0.0284,0.6296,0.4009,0.4829,0.6234,43.67,42.02,5.72
10.97556,124.89278,0.695,0.2815,0.189,0.5084,0.1652,0.8726,40.04,90.89,18.2
-6.8914,106.4291,0.121,0.5827,0.5683,0.6846,0.7519,0.9676,33.29,93.02,97.74
53.8967,16.83543,0.9193,0.6347,0.3661,0.1774,0.3473,0.9124,24.86,24.16,27.46
-34.9,-54.95,0.9782,0.8446,0.931,0.4887,0.6803,0.8804,98.77,21.8,22.76
40.0229,-7.8182,0.6337,0.8486,0.9245,0.788,0.3357,0.3001,34.9,42.58,61.01
39.875,-8.575,0.1768,0.279,0.1409,0.3987,0.4942,0.7455,0.16,49.86,95.75
50.13433,19.58013,0.4944,0.4684,0.1818,0.3911,0.7663,0.2605,32.81,71.08,95.61
1.1627,121.4278,0.5168,0.5683,0.4249,0.1022,0.2386,0.4198,0.15,50.84,33.01
50.80595,30.13764,0.4775,0.423,0.4979,0.599,0.9837,0.7893,55.2,82.57,2.39
-34.03139,18.41833,0.7203,0.9064,0.1489,0.6194,0.2324,0.2697,27.51,95.42,58.43
18.01248,-76.79928,0.845,0.1234,0.5356,0.1672,0.5984,0.6647,47.97,11.24,47.47
40.9349,-8.2378,0.6065,0.906,0.7694,0.7405,0.7395,0.9202,76.59,99.46,79.7
33.22952,113.44726,0.1122,0.0758,0.6405,0.7366,0.2566,0.4457,18.78,72.3,13.33
2.0117,-75.93968,0.8254,0.0342,0.8059,0.8704,0.9597,0.7514,56.65,55.94,55.67
-30.54389,-52.52194,0.3855,0.3869,0.2068,0.8062,0.9595,0.8825,6.45,71.26,76.8
49.4883,8.4647,0.3048,0.105,0.5732,0.6039,0.585,0.7858,2.34,38.69,24.85
27.22583,119.46722,0.1379,0.439,0.6749,0.398,0.6456,0.953,94.86,59.54,8.46
-21.3393,55.4781,0.2458,0.8577,0.1955,0.7949,0.8621,0.2986,82.92,18.51,55.4
15.40661,104.92358,0.072,0.7278,0.9887,0.5518,0.5164,0.5154,54.06,18.69,73.72
28.06488,114.24209,0.4054,0.4218,0.479,0.1489,0.2089,0.7741,3.59,60.32,39.71
57.4872,12.0761,0.6225,0.2922,0.9165,0.8083,0.6867,0.7445,24.02,68.05,84.59
20.89921,94.81784,0.1231,0.6607,0.5678,0.0106,0.354,0.4845,73.63,44.72,41.62
38.40318,101.05486,0.3675,0.5919,0.8338,0.8263,0.5004,0.3741,59.91,87.46,82.85
-8.2721,111.7151,0.2815,0.4337,0.0104,0.9725,0.7359,0.3261,59.25,90.1,59.07
15.65587,-13.25544,0.8208,0.0378,0.5866,0.3077,0.0896,0.5193,32.24,64.13,96.95
11.8842,-86.05508,0.9701,0.3991,0.2517,0.8144,0.736,0.9994,19.83,1.99,75.55
26.645,118.17361,0.1947,0.1891,0.4689,0.6903,0.433,0.7141,15.92,22.99,9.76
-15.16595,-48.28281,0.241,0.9687,0.6505,0.3231,0.3869,0.265,23.48,89.56,20.96
58.3912,13.8451,0.9992,0.1871,0.7364,0.6215,0.1199,0.6063,36.63,95.45,1.76
16.0438,120.4861,0.0734,0.4109,0.3877,0.2585,0.9434,0.3032,5.45,4.24,90.63
17.57472,120.38694,0.706,0.0825,0.3083,0.9569,0.7098,0.269,89.38,27.15,95.92
39.7,-8.4667,0.334,0.5261,0.8468,0.2007,0.4328,0.4482,48.74,37.19,49.19
5.04492,-75.5146,0.265,0.1072,0.033,0.7851,0.7028,0.0913,50.1,89.68,8.05
12.21774,123.53061,0.9547,0.1933,0.0625,0.3801,0.3475,0.8549,27.3,82.39,61.41
33.78198,105.27627,0.6773,0.7177,0.3777,0.8487,0.8917,0.7664,52.41,64.39,69.71
19.39352,-70.52598,0.7837,0.705,0.632,0.0247,0.8201,0.4528,13.48,35.96,53.11
-8.1904,124.7748,0.5702,0.5064,0.1309,0.176,0.2838,0.7626,24.12,24.29,98.99
-6.8117,111.7798,0.7218,0.4003,0.3772,0.1633,0.216,0.8689,57.54,2.04,58.73
32.93519,100.73757,0.6145,0.8174,0.6414,0.5769,0.968,0.6383,71.93,60.05,35.84
47.3985,8.5243,0.9734,0.2472,0.3116,0.4081,0.4545,0.9886,67.01,15.76,79.4
46.80381,85.45172,0.7962,0.487,0.0174,0.6443,0.0804,0.5316,87.72,85.16,14.68
51.37,6.1681,0.1062,0.2743,0.9206,0.795,0.736,0.5782,67.41,77.68,8.6
-10.0569,124.1295,0.0598,0.3963,0.18,0.8103,0.0863,0.618,43.08,99.17,22.2
51.55346,39.23573,0.2089,0.6047,0.5704,0.5962,0.1852,0.4932,51.53,56.08,74.33
14.20463,101.21295,0.2803,0.984,0.484,0.3019,0.3,0.9472,78.72,69.99,43.12
-16.67861,-49.25389,0.5937,0.2852,0.2659,0.1496,0.8128,0.4397,52.99,52.71,52.86
32.95,131.9,0.7733,0.1155,0.6551,0.1272,0.3177,0.834,96.63,21.24,43.39
49.24889,17.28464,0.9422,0.487,0.1613,0.3929,0.1609,0.7414,48.61,59.4,89.29
-33.64651,19.44852,0.6283,0.3598,0.6341,0.128,0.0505,0.2934,37.07,22.24,70.48
-27.05694,-49.51778,0.7892,0.17,0.021,0.7413,0.4866,0.6673,95.01,77.42,9.51
33.24024,72.26609,0.2199,0.2075,0.386,0.2022,0.5162,0.1378,58.88,3.09,15.38
49.90205,15.93396,0.7484,0.5784,0.2685,0.0089,0.3913,0.508,93.34,0.6,97.34
-20.14583,57.67667,0.422,0.901,0.7195,0.82,0.7047,0.1098,69.67,32.69,97.32
33.6062,-117.8931,0.4439,0.8073,0.0856,0.2646,0.0928,0.6566,2.92,47.98,73.2
30.52917,-7.91262,0.6312,0.7519,0.9359,0.0792,0.238,0.0294,69.14,9.85,75.55
-27.94972,-51.80667,0.6863,0.1736,0.5772,0.1555,0.973,0.7558,67.93,93.39,38.33
38.70426,114.9644,0.546,0.0656,0.7065,0.373,0.7789,0.9433,28.62,10.27,70.46
37.9074,112.55774,0.3116,0.0467,0.2777,0.9392,0.0807,0.3855,3.72,27.87,1.87
-17.81361,-50.59694,0.5258,0.2162,0.2367,0.5088,0.0593,0.7962,73.44,80.01,6.28
56.85796,40.53692,0.1769,0.419,0.6815,0.5667,0.933,0.7304,52.2,62.66,51.52
-18.91861,-48.27722,0.6138,0.511,0.0508,0.0662,0.8421,0.5589,79.32,43.6,6.94
9.1603,123.4926,0.6618,0.9657,0.4557,0.6099,0.1358,0.9552,35.44,99.59,36.23
34.56667,135.55,0.3278,0.7103,0.1593,0.9189,0.3322,0.2147,27.45,19.43,0.28
52.45779,20.10223,0.4271,0.4522,0.1788,0.31,0.8052,0.9792,38.15,83.22,55.02
46.60811,129.74209,0.2145,0.9277,0.3495,0.8454,0.41,0.3275,70.64,16.73,59.23
21.08902,105.65901,0.8652,0.9624,0.4941,0.8665,0.4275,0.2753,7.67,22.41,10.52
7.81667,-80.28333,0.9675,0.5998,0.295,0.2554,0.3881,0.458,48.57,20.7,91.81
48.7501,-86.43322,0.258,0.6493,0.1936,0.022,0.51,0.6394,39.87,8.43,99.02
58.55917,23.08262,0.1085,0.7707,0.4982,0.3048,0.6233,0.8482,67.67,12.42,48.16
13.1773,123.7301,0.4993,0.9928,0.0807,0.4288,0.2556,0.6767,0.73,18.95,9.93
-22.74389,-43.7075,0.7737,0.2108,0.3758,0.1043,0.8431,0.2337,42.35,34.06,39.22
50.29976,22.46601,0.0653,0.4626,0.7658,0.0614,0.6457,0.4448,61.77,3.3,4.14
28.10192,108.23242,0.7205,0.6835,0.3528,0.7247,0.9022,0.7234,57.86,95.21,64.32
6.89814,126.00961,0.7713,0.1829,0.7383,0.4846,0.5097,0.6817,67.71,68.3,68.22
-21.16995,27.50788,0.7373,0.4334,0.4402,0.0425,0.4979,0.6361,7.71,9.27,71.77
-28.275,-49.16556,0.0622,0.8974,0.0709,0.8399,0.2162,0.0842,54.61,68.38,95.59
45.21077,39.68914,0.0201,0.6017,0.2379,0.9656,0.8945,0.924,82.53,90.63,46.02
19.56378,-70.87582,0.3044,0.7705,0.3002,0.1326,0.9658,0.7651,39.54,74.29,80.57
50.0876,14.57199,0.3112,0.8321,0.6614,0.8439,0.8985,0.1358,82.44,18.5,33.96
-29.71311,-57.08991,0.985,0.3703,0.3909,0.1588,0.3486,0.2305,25.67,63.9,26.36
45.18194,18.68944,0.6404,0.8077,0.2124,0.1004,0.4655,0.7704,60,13.38,84.83
60.0122,30.20897,0.2346,0.8772,0.8646,0.8781,0.7769,0.4966,71.48,66.88,22.07
-31.39296,-58.02089,0.6561,0.8085,0.3034,0.6172,0.8221,0.9358,72.4,73.54,41.53
20.55297,109.86594,0.8963,0.4145,0.3457,0.3384,0.4429,0.7695,87.87,35.63,81.5
-7.0344,111.3441,0.9644,0.4369,0.7021,0.5214,0.6061,0.9578,29.95,8.55,87.25
11.78,-0.36972,0.0243,0.5279,0.0239,0.0761,0.1795,0.9214,15.21,43.18,72.75
41.76667,26.2,0.8205,0.3951,0.4916,0.2977,0.9898,0.1217,54.67,46.31,93.19
29.13696,105.86988,0.7801,0.3297,0.46,0.9082,0.525,0.4296,21.26,22.64,11.72
50.20804,23.54674,0.3309,0.334,0.3171,0.1088,0.3792,0.1513,18.4,27.65,27.12
32.72239,113.31964,0.8129,0.1283,0.0681,0.874,0.8615,0.999,73.09,61.02,63.08
54.15,49.75,0.9845,0.1386,0.4949,0.1761,0.837,0.6061,14.84,34.13,50.62
0.3375,33.01056,0.9997,0.456,0.4745,0.3902,0.1072,0.2802,11.87,81.75,97.75
50.40967,36.9136,0.6706,0.273,0.4701,0.8367,0.8558,0.626,95.12,53.5,19.36
35.32442,102.7854,0.5175,0.9961,0.1507,0.6219,0.1475,0.3861,35.24,52.47,70.91
31.01392,121.40742,0.6743,0.4526,0.6855,0.732,0.8675,0.3131,4.51,37.45,62.16
-9.4258,119.2446,0.0977,0.9137,0.826,0.6512,0.8521,0.9118,78.98,97.53,8.74
7.5,125.75,0.8225,0.2774,0.5176,0.2254,0.6816,0.307,62.63,7.26,92.69
38.6167,-9.1,0.414,0.9027,0.6172,0.6099,0.3419,0.3571,44.86,80.83,0.65
30.19327,31.13703,0.058,0.1648,0.9995,0.0347,0.5079,0.1469,10.2,63.13,32.01
39.67552,112.6029,0.6136,0.4751,0.5187,0.1429,0.7427,0.2106,11.94,87.92,99.32
4.4425,-74.04417,0.2454,0.2494,0.2971,0.2344,0.7944,0.6485,37.26,68.77,10.05
-20.93333,-64.9,0.0964,0.6396,0.1502,0.1326,0.2655,0.9073,12.78,17.57,83.06
9.82511,169.31065,0.2173,0.5588,0.381,0.6164,0.0437,0.3246,67.98,34.89,39.8
-32.02927,-61.22103,0.5276,0.0474,0.9635,0.0054,0.6865,0.106,12.46,29.14,85.28
-7.6231,108.1064,0.574,0.5093,0.2691,0.0715,0.61,0.082,57.03,77.44,50.77
-16.23717,-68.85063,0.1183,0.0976,0.3455,0.0764,0.1148,0.0054,56.45,87.56,7.44
8.52139,124.57111,0.6679,0.1185,0.6911,0.4712,0.7482,0.8742,97.3,96.3,14.34
56.35808,44.07477,0.3987,0.3502,0.8892,0.9575,0.503,0.6212,89.81,92.3,99.21
32.74472,129.87361,0.501,0.7438,0.3132,0.6374,0.075,0.953,78.15,74.03,5.23
1.38081,173.13887,0.2479,0.3714,0.5881,0.6957,0.5975,0.2669,42.93,25.79,73.03
4.94707,97.66519,0.6704,0.9305,0.6413,0.3005,0.9608,0.8507,97.23,26.41,83.39
46.62833,16.22806,0.0056,0.7952,0.6,0.3077,0.3444,0.0682,33.26,40.26,11.43
-26.76944,-48.64583,0.6952,0.279,0.3121,0.4582,0.3457,0.5466,69.21,21.17,8.32
45.31678,-73.74919,0.399,0.6945,0.3346,0.383,0.5745,0.1558,42.39,83.8,0.09
-30.54723,29.42412,0.9981,0.5798,0.8439,0.397,0.7292,0.2228,27.35,53.98,64.93
51.25464,32.4269,0.5528,0.1759,0.563,0.7079,0.445,0.1325,96.73,40.61,93.92
29.79769,109.06942,0.7142,0.1372,0.0856,0.9778,0.6705,0.0306,44.95,96.31,2.19
22.63789,114.41573,0.9838,0.1023,0.1978,0.1747,0.172,0.4146,56.95,49.8,3.27
53.21435,63.62463,0.0067,0.3327,0.8284,0.515,0.186,0.5672,11.8,67.92,64.7
43.7031,7.2661,0.1574,0.9909,0.6662,0.383,0.1478,0.979,16.64,47.26,34.84
1.29683,10.93691,0.9314,0.9895,0.6286,0.7599,0.5492,0.1927,6.17,26.46,97.23
-7.2116,108.1768,0.9393,0.158,0.8423,0.8327,0.3084,0.8653,56.92,61.65,57.51
10.05676,-84.42337,0.5058,0.4598,0.1405,0.8804,0.0856,0.3973,10.61,30.51,75.85
-9.58333,33.85,0.2027,0.9438,0.7822,0.559,0.8027,0.7045,9.82,61.15,26.87
12.1084,-68.93354,0.4679,0.681,0.1037,0.4717,0.0584,0.2773,40.17,90.28,42.59
51.80652,68.35996,0.5723,0.7343,0.7778,0.7439,0.7907,0.4902,18.4,77.57,41.99
20.6667,-97.3545,0.6184,0.9953,0.9623,0.3823,0.1505,0.4335,2.97,23.42,86.46
6.3125,124.88028,0.1683,0.5861,0.8508,0.2177,0.3868,0.7353,4.34,95.24,21.45
18.53917,-72.335,0.1361,0.5508,0.3977,0.424,0.0709,0.3219,39.3,19.68,26.32
3.3644,172.98352,0.4448,0.1914,0.886,0.0441,0.1113,0.7991,79.58,50.66,15.77
23.043,89.63094,0.5393,0.8012,0.9624,0.2783,0.933,0.8335,47,2.07,75.44
9.741,123.5098,0.6098,0.1203,0.2377,0.593,0.6784,0.691,22.04,38.65,76.56
-10.7141,123.2908,0.6726,0.278,0.9625,0.2354,0.9822,0.6295,44.02,54.9,1.41
-7.2741,108.3149,0.3672,0.2944,0.8951,0.1873,0.427,0.1588,87.52,37.89,97.54
17.49952,-88.19756,0.7916,0.6201,0.3518,0.4579,0.7619,0.2505,91.39,71,64.44
15.01667,-88,0.8528,0.9547,0.4085,0.23,0.9064,0.481,83.66,91.21,61.86
49.86912,15.58002,0.0992,0.3585,0.0621,0.6265,0.2315,0.4279,69.89,71.72,91.47
58.46022,36.41277,0.0911,0.0145,0.4426,0.0484,0.586,0.2802,86.89,78.77,4.86
-8.6816,122.193,0.1702,0.084,0.758,0.3412,0.7645,0.7332,24.3,76.23,16.89
14.3615,121.4004,0.3867,0.9848,0.8159,0.8884,0.3388,0.8677,98.37,69.4,98.24
18.46667,-69.9,0.8475,0.5146,0.4759,0.711,0.5397,0.9605,91.97,50.24,30.52
41.2667,-8.3625,0.0035,0.9143,0.4512,0.2976,0.5574,0.2265,74.54,0.61,61.33
46.7833,4.85,0.3982,0.6589,0.6548,0.0702,0.2102,0.2831,96.57,12.13,1.44
46.87139,42.05917,0.8398,0.1819,0.74,0.0746,0.7336,0.2199,48.33,48.26,0.72
48.035,27.81611,0.5461,0.6407,0.5129,0.0042,0.3629,0.9704,63.8,46.34,30.21
34.6019,-117.8123,0.5894,0.2692,0.0818,0.5239,0.1934,0.428,2.03,65.63,82.35
48.5333,2.6667,0.1504,0.9639,0.5168,0.2859,0.8448,0.7459,72.37,37.43,67.12
-15.96528,-54.96833,0.3324,0.8647,0.3779,0.521,0.7119,0.4276,33.79,79.64,43.75
49.69244,75.58438,0.6647,0.9359,0.5251,0.6225,0.0021,0.3863,97.58,29.67,26.51
-29.95472,-51.62528,0.717,0.5248,0.8977,0.5808,0.6065,0.6891,78.39,95.3,6.55
43.46667,24.86667,0.484,0.5292,0.4538,0.9418,0.327,0.0516,16.39,49.49,58.38
15.91702,120.44141,0.7667,0.3068,0.1992,0.5254,0.4287,0.7992,15.4,36.35,92.19
-24.93174,30.84008,0.8887,0.1455,0.3244,0.1397,0.2133,0.0306,71.28,4.42,50.31
46.1667,-1.15,0.2761,0.2432,0.7484,0.608,0.4642,0.8293,43.52,1.91,76.74
45.4948,41.22075,0.5694,0.3721,0.809,0.3454,0.9736,0.3605,81.01,38.11,65.62
4.93037,97.79129,0.0253,0.4758,0.574,0.1253,0.9984,0.704,73.56,77.25,78.05
31.47219,120.12397,0.4731,0.3473,0.8132,0.4184,0.2743,0.5302,64.83,14.95,60.4
21.19242,101.14823,0.5866,0.7377,0.5515,0.3463,0.2963,0.4029,20.92,14.5,3.1
22.59306,113.8889,0.1172,0.1789,0.9634,0.5333,0.359,0.6142,38.62,99.09,92.59
43.50646,18.77854,0.9348,0.1881,0.6773,0.5984,0.2099,0.3759,66.91,39.57,16.88
28.5825,112.35028,0.5383,0.3889,0.6988,0.523,0.0304,0.254,51.79,71.81,64.72
55.21988,56.13532,0.3106,0.9885,0.2426,0.0842,0.4769,0.1597,25.7,52.76,37.96
40.2667,-7.9667,0.5857,0.1776,0.985,0.0235,0.8639,0.6582,79.26,67.33,89.41
-8.3464,113.6376,0.6895,0.4921,0.2518,0.7477,0.6629,0.5166,56.58,24.97,9.61
18.93687,-70.40923,0.3484,0.4072,0.9086,0.1536,0.709,0.1762,33.74,49.34,94.76
43.17007,45.37114,0.0231,0.7023,0.2977,0.0732,0.143,0.7974,54.97,76.88,98.31
9.95091,-84.08503,0.6029,0.4714,0.9081,0.8487,0.6814,0.6617,35.74,31.39,62.94
46.80981,98.09006,0.5817,0.3905,0.2404,0.3326,0.9971,0.8303,16.49,53.2,94.41
-6.7581,105.7483,0.9779,0.8445,0.3174,0.347,0.0466,0.7309,53,92.19,65.28
16.63333,53.03333,0.2941,0.6623,0.4829,0.0552,0.6698,0.0677,98.24,35.83,46.49
31.03361,112.20472,0.3022,0.0271,0.6541,0.1685,0.3979,0.6625,98.31,62.63,77.7
-6.6301,106.2928,0.9759,0.2796,0.5497,0.0993,0.0962,0.0087,7.15,27.37,95.03
48.7833,2.4667,0.8362,0.4811,0.5696,0.0743,0.0967,0.7136,63.67,67.79,48.71
5.61161,-75.45624,0.9377,0.8128,0.7372,0.4863,0.7179,0.2653,13.17,3.92,89.7
53.51163,-6.39821,0.4429,0.5801,0.6219,0.6265,0.8736,0.5366,87.34,99.63,77
-26.81667,31.93333,0.2906,0.0707,0.9943,0.4806,0.9444,0.2799,40.91,51.61,66.21
31.5214,120.28962,0.146,0.0452,0.4727,0.9948,0.0747,0.8797,82.22,9.9,97.54
59.8457,10.7821,0.8172,0.2363,0.7487,0.4193,0.6862,0.3544,16.43,44.37,87.68
50.5647,126.96535,0.7775,0.3704,0.1786,0.8384,0.1757,0.4983,32.55,79.97,27.1
3.66088,31.72474,0.7732,0.9102,0.9989,0.0979,0.5976,0.2721,29.5,68.26,52.12
19.20933,110.00828,0.2861,0.6478,0.9589,0.0076,0.6167,0.4064,37.85,23.91,4.77
53.09855,34.06728,0.178,0.3259,0.0918,0.9777,0.1005,0.2,46.57,45.6,58.22
-6.8,39.25,0.3356,0.485,0.3899,0.4028,0.4517,0.566,19.6,42.97,99.41
47.11944,43.89028,0.8905,0.3213,0.6668,0.5906,0.1732,0.8525,60.74,82.68,41.19
48.0833,7.3667,0.7372,0.5008,0.9962,0.8565,0.0282,0.9375,42.25,15.42,68.56
38.4,-8.7667,0.5087,0.6459,0.0861,0.3071,0.8275,0.2964,0.4,60.04,34.99
8.68819,-73.66452,0.6203,0.0262,0.9636,0.7519,0.4705,0.5152,84.24,52.92,75.11
-8.0826,111.9982,0.6195,0.6556,0.861,0.8862,0.5194,0.7377,12.68,61.2,50.47
8.16281,-63.56584,0.4148,0.914,0.5966,0.538,0.9622,0.7064,72.89,56.59,92.21
21.8787,95.97965,0.5908,0.3963,0.4294,0.9394,0.5429,0.8056,88.39,37.53,17.95
-17.88333,-62.96667,0.7359,0.1255,0.5562,0.2254,0.438,0.8947,81.26,64.02,94.58
46.61417,15.22639,0.6875,0.215,0.2305,0.3103,0.583,0.5267,40.24,90.07,77.48
59.11817,28.09137,0.1279,0.8145,0.0862,0.7217,0.0651,0.6864,47.56,92.64,82.73
48.8667,2.4167,0.9676,0.0786,0.2059,0.0189,0.009,0.7448,60.05,16.92,96.77
35.07528,117.45778,0.3027,0.9322,0.3032,0.1645,0.3974,0.6055,80.39,81.79,63.06
60.7329,15.0018,0.2954,0.2501,0.7735,0.4628,0.6703,0.2133,48.82,49.75,29.46
31.79735,119.87857,0.2782,0.8818,0.327,0.1447,0.6593,0.0393,25.37,60.27,16.85
10.7,122.49889,0.8902,0.6613,0.6563,0.8581,0.0071,0.0787,68.9,96.43,50.29
-18.13021,30.14074,0.4731,0.654,0.6741,0.6417,0.0875,0.8754,43.82,10.85,26.41
-24.00583,-46.40278,0.5441,0.6483,0.2824,0.4507,0.1548,0.8251,60.33,81.91,76.12
-42.91147,-71.31947,0.4919,0.902,0.4522,0.1763,0.0893,0.6701,72.95,29.03,46.66
46.57056,15.94361,0.4482,0.6011,0.7181,0.6848,0.6614,0.8212,87.74,21.29,47.79
44.8635,42.9622,0.0175,0.1064,0.863,0.218,0.8613,0.7166,26.66,13.88,6.82
16.3772,95.26488,0.6461,0.0368,0.9509,0.9699,0.9011,0.3,36.27,93.77,7.86
-6.8963,112.9019,0.1587,0.127,0.7837,0.5209,0.6334,0.2536,26.64,9.17,26
-14.1254,-71.41216,0.9261,0.5694,0.4913,0.0126,0.8696,0.3332,0.91,25.53,62.33
34.81641,135.56828,0.5438,0.8442,0.4772,0.2542,0.6249,0.0735,24.79,79.6,96.29
50.01254,20.07829,0.5212,0.7627,0.7172,0.7745,0.5716,0.8099,89.73,82.48,95.96
38.88829,22.4641,0.0387,0.8232,0.9356,0.1528,0.3048,0.8322,12.73,63.38,15.66
32.62,117.08,0.0839,0.57,0.2248,0.1609,0.3172,0.8854,84.2,84.85,41.82
52.1942,4.4222,0.4108,0.7206,0.1656,0.1833,0.6411,0.9092,22.66,46.5,97.3
58.99004,23.24441,0.4494,0.859,0.3564,0.9622,0.0538,0.2346,41.71,67.82,51.52
-29.59111,-51.16056,0.4498,0.5255,0.6553,0.0552,0.08,0.8077,40.51,53.28,25.1
48.33576,38.05325,0.4872,0.3823,0.4155,0.0866,0.2954,0.5307,91.51,59.33,24.53
33.01608,110.73643,0.4071,0.1924,0.0534,0.9599,0.1771,0.1693,3.34,18.53,7.51
53.5625,9.9573,0.6895,0.2444,0.8672,0.9926,0.3145,0.5276,4.2,8.91,94.03
